word,phon_klattese,nSyll,polysyll,nonInitialPrimaryStress,SUBTLwf,#NAME?,SUBTLWF0to10,fam,conc,imag
secret,siˈ-kr^t,2,0,0,109.5098039,-8.34E-05,9.999166138,,,
secretaries,sEˈ-kr^-tEˌ-riz,4,1,0,1.450980392,-0.474981738,5.250182615,,,
secretary,sEˈ-kr^-tEˌ-ri,4,1,0,33.21568627,-0.000906387,9.990936133,528,576,563
secretive,siˈ-kr^-tIv,3,1,0,1.333333333,-0.5625,4.375,,,
secretly,siˈ-krIt-li,3,1,0,5.098039216,-0.038476331,9.615236686,,,
secrets,siˈ-kr^ts,2,0,0,23.8627451,-0.00175614,9.982438598,,,
section,sEˈk-S^n,2,0,0,27.33333333,-0.001338489,9.98661511,,,
sections,sEˈk-S^nz,2,0,0,2.490196078,-0.161262323,8.387376775,,,
sector,sEˈk-tR,2,0,0,7.058823529,-0.020069444,9.799305556,,,
secure,sI-kyUˈr,2,0,1,24.33333333,-0.001688872,9.983111278,507,,373
secured,sI-kyUˈrd,2,0,1,5.137254902,-0.037891149,9.621088515,,,
securing,sI-kyUˈ-rIG,3,1,1,1.196078431,-0.699005644,3.009943564,,,
securities,sI-kyUˈ-r^-tiz,4,1,1,1.37254902,-0.530816327,4.691836735,,,
security,sI-kyUˈ-r^-ti,4,1,1,94.31372549,-0.000112422,9.998875783,513,290,391
sedan,s^-d@ˈn,2,0,1,1.764705882,-0.321111111,6.788888889,,,
sedate,sI-deˈt,2,0,1,1.254901961,-0.635009766,3.649902344,,,
sedated,sI-deˈ-tId,3,1,1,1.666666667,-0.36,6.4,,,
sedation,s^-deˈ-S^n,3,1,1,1.137254902,-0.773186683,2.268133175,,,
sedative,sEˈ-d^-tIv,3,1,0,2.549019608,-0.153905325,8.460946746,423,459,459
seder,seˈ-dR,2,0,0,1.607843137,-0.386823319,6.131766805,,,
seduce,sI-duˈs,2,0,1,3.450980392,-0.083968233,9.160317665,,,
seduced,sI-duˈst,2,0,1,1.862745098,-0.288199446,7.11800554,,,
see,siˈ,1,0,0,2556.72549,-1.53E-07,9.99999847,625,352,379
seed,siˈd,1,0,0,7.568627451,-0.017456844,9.825431555,514,611,542
seeds,siˈdz,1,0,0,4.470588235,-0.050034626,9.49965374,,,
seeing,siˈ-IG,2,0,0,109.627451,-8.32E-05,9.999167927,,,
seek,siˈk,1,0,0,18.31372549,-0.002981581,9.970184191,506,375,335
seeking,siˈ-kIG,2,0,0,5.647058824,-0.031358507,9.686414931,,,
seeks,siˈks,1,0,0,2.862745098,-0.122021017,8.779789829,,,
seem,siˈm,1,0,0,139.8235294,-5.11E-05,9.999488507,549,226,249
seemed,siˈmd,1,0,0,54.25490196,-0.000339721,9.996602793,,,
seeming,siˈ-mIG,2,0,0,1,-1,0,,,
seemingly,siˈ-mIG-li,3,1,0,2.117647059,-0.222993827,7.770061728,,,
seems,siˈmz,1,0,0,167.5490196,-3.56E-05,9.999643782,,,
seen,siˈn,1,0,0,384.9607843,-6.75E-06,9.999932521,576,336,351
seer,siˈr,1,0,0,1.470588235,-0.4624,5.376,253,370,309
sees,siˈz,1,0,0,37.23529412,-0.000721258,9.992787424,,,
segment,sEˈg-m^nt,2,0,0,1.980392157,-0.254975002,7.450249975,451,485,480
seize,siˈz,1,0,0,4.823529412,-0.042980369,9.570196312,,,
seized,siˈzd,1,0,0,2.529411765,-0.156300703,8.436992969,,,
seizure,siˈ-ZR,2,0,0,3.725490196,-0.072049861,9.279501385,,,
seizures,siˈ-ZRz,2,0,0,1.823529412,-0.300728408,6.992715921,,,
selden,sEˈl-d^n,2,0,0,1.098039216,-0.82940051,1.705994898,,,
seldom,sEˈl-d^m,2,0,0,3.274509804,-0.093262577,9.067374234,478,,259
select,s^-lEˈkt,2,0,1,3.529411765,-0.080277778,9.197222222,543,,310
selected,s^-lEˈk-t^d,3,1,1,4.882352941,-0.041950936,9.580490637,,,
selection,s^-lEˈk-S^n,3,1,1,4.549019608,-0.048324168,9.516758323,523,328,311
selective,s^-lEˈk-tIv,3,1,1,1.176470588,-0.7225,2.775,,,
self,sEˈlf,1,0,0,14.15686275,-0.004989603,9.950103974,604,459,466
selfish,sEˈl-fIS,2,0,0,15.90196078,-0.003954564,9.960454357,483,,359
selfless,sEˈlf-l^s,2,0,0,1.823529412,-0.300728408,6.992715921,,,
sell,sEˈl,1,0,0,92.25490196,-0.000117495,9.998825045,585,342,397
seller,sEˈ-lR,2,0,0,2.196078431,-0.207350128,7.926498724,459,444,427
sellers,sEˈ-lRz,2,0,0,1.68627451,-0.351676582,6.483234181,,,
selling,sEˈ-lIG,2,0,0,37.62745098,-0.000706302,9.992936981,514,370,376
sells,sEˈlz,1,0,0,7.117647059,-0.019739089,9.802609111,,,
selves,sEˈlvz,1,0,0,1.215686275,-0.676638918,3.233610822,,,
semen,siˈ-m^n,2,0,0,3.941176471,-0.064379595,9.356204054,429,550,494
semester,s^-mEˈ-stR,3,1,1,6.941176471,-0.02075553,9.7924447,504,389,383
semi,sEˈ-mi,2,0,0,2.333333333,-0.183673469,8.163265306,,,
seminar,sEˈ-m^-naˌr,3,1,0,4.254901961,-0.05523583,9.4476417,,,
seminary,sEˈ-m^-nEˌ-ri,4,1,0,1.039215686,-0.925952296,0.740477038,,,
sen,sEˈn,1,0,0,1.411764706,-0.501736111,4.982638889,,,
senate,sEˈ-n^t,2,0,0,6.490196078,-0.0237402,9.762598005,,,
senator,sEˈ-n^-tR,3,1,0,33.15686275,-0.000909606,9.990903944,,,
senators,sEˈ-n^-tRz,3,1,0,2.352941176,-0.180625,8.19375,,,
send,sEˈnd,1,0,0,179.7843137,-3.09E-05,9.999690617,529,324,423
sending,sEˈn-dIG,2,0,0,35.09803922,-0.000811772,9.991882276,,,
sends,sEˈndz,1,0,0,11.47058824,-0.007600263,9.92399737,,,
senile,siˈ-nYˌl,2,0,0,1.725490196,-0.335872934,6.641270661,,,
senior,siˈ-nyR,2,0,0,26.25490196,-0.001450705,9.985492947,,,
seniority,si-nycˈ-rI-ti,4,1,1,1.078431373,-0.859834711,1.401652893,,,
seniors,siˈ-nyRz,2,0,0,2.392156863,-0.174751411,8.252485891,,,
senor,siˌ-nycˈr,2,0,1,5.784313725,-0.029887963,9.701120368,,,
senora,siˌ-nycˈ-r^,3,1,1,1.274509804,-0.615621302,3.843786982,,,
sensation,sEn-seˈ-S^n,3,1,1,4.882352941,-0.041950936,9.580490637,503,265,394
sensational,sEn-seˈ-S^-n^l,4,1,1,4.019607843,-0.061891731,9.381082689,,,
sense,sEˈns,1,0,0,131.8039216,-5.76E-05,9.99942437,583,316,368
sensed,sEˈnst,1,0,0,2.843137255,-0.123709869,8.762901308,,,
senseless,sEˈns-l^s,2,0,0,2.568627451,-0.151564594,8.484354059,,,
senses,sEˈn-sIz,2,0,0,8.470588235,-0.013937114,9.860628858,,,
sensible,sEˈn-s^-b^l,3,1,0,6.803921569,-0.021601375,9.783986247,507,,334
sensing,sEˈn-sIG,2,0,0,1.901960784,-0.276437454,7.235625465,,,
sensitive,sEˈn-s^-tIv,3,1,0,22.52941176,-0.001970155,9.980298455,550,,434
sensitivity,sEˌn-sI-tIˈ-vI-ti,5,1,1,2.901960784,-0.118745435,8.812545654,,,
sensor,sEˈn-sR,2,0,0,2.254901961,-0.196672968,8.033270321,,,
sensors,sEˈn-sRz,2,0,0,5.137254902,-0.037891149,9.621088515,,,
sensory,sEˈn-sR-i,3,1,0,1.078431373,-0.859834711,1.401652893,,,
sensual,sEˈn-C^-w^l,3,1,0,1.509803922,-0.438691179,5.61308821,,,
sent,sEˈnt,1,0,0,138,-5.25E-05,9.9994749,523,292,386
sentence,sEˈn-t^ns,2,0,0,20.52941176,-0.002372723,9.976272773,,,
sentenced,sEˈn-t^nst,2,0,0,4.176470588,-0.057329895,9.426701051,,,
sentences,sEˈn-t^n-s^z,3,1,0,3.294117647,-0.092155612,9.078443878,,,
sentencing,sEˈn-t^n-sIG,3,1,0,1.37254902,-0.530816327,4.691836735,,,
sentiment,sEˈn-t^-m^nt,3,1,0,3.176470588,-0.099108368,9.008916324,471,258,365
sentimental,sEˌn-t^-mEˈn-t^l,4,1,1,7.039215686,-0.020181408,9.798185923,,,
sentiments,sEˈn-t^-m^nts,3,1,0,1.588235294,-0.396433471,6.035665295,,,
sentry,sEˈn-tri,2,0,0,1.37254902,-0.530816327,4.691836735,,,
seoul,soˈl,1,0,0,4.941176471,-0.04095805,9.590419501,,,
separate,sEˈ-pR-eˌt,3,1,0,21.70588235,-0.002122487,9.978775127,,,
separated,sEˈ-pR-eˌ-t^d,4,1,0,10.58823529,-0.008919753,9.910802469,,,
separately,sEˈ-pR-^t-li,4,1,0,2.137254902,-0.218920966,7.810790338,,,
separates,sEˈ-pR-eˌts,3,1,0,1.529411765,-0.427514793,5.724852071,,,
separating,sEˈ-pR-eˌ-tIG,4,1,0,1.294117647,-0.597107438,4.02892562,,,
separation,sEˌ-pR-eˈ-S^n,4,1,1,4.862745098,-0.042289932,9.577100676,504,303,435
september,sEp-tEˈm-bR,3,1,1,11,-0.008264463,9.917355372,,,
septic,sEˈp-tIk,2,0,0,1.411764706,-0.501736111,4.982638889,,,
sequel,siˈ-kw^l,2,0,0,1.764705882,-0.321111111,6.788888889,338,353,323
sequence,siˈ-kw^ns,2,0,0,8.392156863,-0.014198838,9.858011617,,,
sera,sIˈ-r^,2,0,0,2.294117647,-0.190006575,8.099934254,,,
serenade,sEˌ-r^-neˈd,3,1,1,1.137254902,-0.773186683,2.268133175,,,
serene,sR-iˈn,2,0,1,1.235294118,-0.655328798,3.446712018,,,
serenity,sR-Eˈ-n^-ti,4,1,1,1.784313725,-0.314092501,6.859074991,,,
serge,sRˈJ,1,0,0,1.62745098,-0.377558426,6.224415735,,,
sergeant,saˈr-J^nt,2,0,0,62.94117647,-0.000252424,9.997475762,480,511,549
serial,sIˈ-ri-^l,3,1,0,11.31372549,-0.007812477,9.921875235,440,365,340
series,sIˈ-riz,2,0,0,20.15686275,-0.002461241,9.975387591,525,373,398
serious,sIˈ-ri-^s,3,1,0,148.3529412,-4.54E-05,9.999545632,593,,376
seriously,sIˈ-ri-^s-li,4,1,0,64.11764706,-0.000243246,9.997567545,,,
seriousness,sIˈ-ri-^s-n^s,4,1,0,1.254901961,-0.635009766,3.649902344,,,
sermon,sRˈ-m^n,2,0,0,2.725490196,-0.134620361,8.653796387,,,
serpent,sRˈ-p^nt,2,0,0,1.941176471,-0.265381084,7.346189164,,,
serum,sIˈ-r^m,2,0,0,3.745098039,-0.071297388,9.287026123,,,
servant,sRˈ-v^nt,2,0,0,12.1372549,-0.006788269,9.932117308,437,515,508
servants,sRˈ-v^nts,2,0,0,6.901960784,-0.020992058,9.790079416,,,
serve,sRˈv,1,0,0,37.94117647,-0.00069467,9.993053302,,,
served,sRˈvd,1,0,0,19.74509804,-0.002564965,9.974350352,,,
server,sRˈ-vR,2,0,0,3.921568627,-0.065025,9.34975,,,
servers,sRˈ-vRz,2,0,0,1.705882353,-0.343638526,6.563614744,,,
serves,sRˈvz,1,0,0,6.254901961,-0.02555989,9.744401097,,,
service,sRˈ-v^s,2,0,0,79.92156863,-0.000156557,9.998434432,560,364,408
services,sRˈ-v^-s^z,3,1,0,20.64705882,-0.00234576,9.976542398,,,
serving,sRˈ-vIG,2,0,0,11.68627451,-0.007322305,9.926776947,,,
sesame,sEˈ-s^-mi,3,1,0,1.529411765,-0.427514793,5.724852071,,,
session,sEˈ-S^n,2,0,0,13.29411765,-0.005658235,9.943417652,505,372,394
sessions,sEˈ-S^nz,2,0,0,4.607843137,-0.047098234,9.529017655,,,
set,sEˈt,1,0,0,231.4705882,-1.87E-05,9.999813358,,,
setback,sEˈt-b@ˌk,2,0,0,1.529411765,-0.427514793,5.724852071,,,
seth,sEˈT,1,0,0,19.74509804,-0.002564965,9.974350352,,,
seton,siˈ-t^n,2,0,0,1.019607843,-0.961908284,0.38091716,,,
sets,sEˈts,1,0,0,14.92156863,-0.004491289,9.955087106,,,
setting,sEˈ-tIG,2,0,0,21.54901961,-0.0021535,9.978464995,,,
settle,sEˈ-t^l,2,0,0,42.01960784,-0.000566364,9.994336355,,,
settled,sEˈ-t^ld,2,0,0,19.43137255,-0.002648458,9.973515423,499,,307
settlement,sEˈ-t^l-m^nt,3,1,0,6.31372549,-0.025085838,9.749141623,482,437,457
settlers,sEˈt-lRz,2,0,0,1.137254902,-0.773186683,2.268133175,,,
settles,sEˈ-t^lz,2,0,0,3.058823529,-0.106878698,8.931213018,,,
settling,sEˈ-t^l-IG,3,1,0,4.117647059,-0.058979592,9.410204082,,,
setup,sEˈt-^ˌp,2,0,0,8.62745098,-0.013434917,9.865650826,,,
seven,sEˈ-v^n,2,0,0,104.4509804,-9.17E-05,9.99908341,,,
sevens,sEˈ-v^nz,2,0,0,1.039215686,-0.925952296,0.740477038,,,
seventeen,sEˈ-v^n-tiˈn,3,1,0,5.803921569,-0.029686359,9.703136413,,,
seventh,sEˈ-v^nT,2,0,0,9.745098039,-0.010529981,9.894700193,,,
seventy,sEˈ-v^n-ti,3,1,0,2.058823529,-0.235918367,7.640816327,,,
sever,sEˈ-vR,2,0,0,1.568627451,-0.40640625,5.9359375,429,404,439
several,sEˈ-vr^l,2,0,0,38.78431373,-0.000664795,9.993352049,,,
severance,sEˈ-vR-^ns,3,1,0,1.098039216,-0.82940051,1.705994898,354,311,316
severe,s^-vIˈr,2,0,1,9.411764706,-0.011289063,9.887109375,526,286,352
severed,sEˈ-vRd,2,0,0,3.019607843,-0.109672795,8.903272053,,,
severely,s^-vIˈr-li,3,1,1,3.019607843,-0.109672795,8.903272053,,,
sew,soˈ,1,0,0,5.490196078,-0.03317602,9.668239796,517,,478
sewage,suˈ-^J,2,0,0,1.176470588,-0.7225,2.775,,,
sewed,soˈd,1,0,0,1.705882353,-0.343638526,6.563614744,,,
sewer,suˈ-R,2,0,0,4.705882353,-0.04515625,9.5484375,489,564,538
sewers,suˈ-Rz,2,0,0,1.294117647,-0.597107438,4.02892562,,,
sewing,soˈ-IG,2,0,0,3.882352941,-0.066345271,9.336547291,,,
sewn,soˈn,1,0,0,1.294117647,-0.597107438,4.02892562,,,
sex,sEˈks,1,0,0,152.1764706,-4.32E-05,9.999568178,617,512,584
sexier,sEˈk-si-R,3,1,0,1.058823529,-0.891975309,1.080246914,,,
sexiest,sEˈk-si-^st,3,1,0,1.431372549,-0.488084068,5.119159317,,,
sexist,sEˈk-sIst,2,0,0,1.745098039,-0.32836763,6.716323697,,,
sexual,sEˈk-Su-^l,3,1,0,33.19607843,-0.000907458,9.990925422,576,,504
sexuality,sEˌk-Su-@ˈ-l^-ti,5,1,1,3.098039216,-0.104190034,8.958099664,,,
sexually,sEˈk-Su-^-li,4,1,0,8.666666667,-0.013313609,9.866863905,,,
sexy,sEˈk-si,2,0,0,29.98039216,-0.001112565,9.98887435,,,
sh,Eˈ-seˈC,2,0,0,5.254901961,-0.036213522,9.637864781,,,
sha,Saˈ,1,0,0,1.666666667,-0.36,6.4,,,
shabby,S@ˈ-bi,2,0,0,1.705882353,-0.343638526,6.563614744,,,
shack,S@ˈk,1,0,0,5.647058824,-0.031358507,9.686414931,,,
shade,Seˈd,1,0,0,5.960784314,-0.028144477,9.718555229,,,
shades,Seˈdz,1,0,0,2.843137255,-0.123709869,8.762901308,,,
shadow,S@ˈ-doˌ,2,0,0,21.17647059,-0.002229938,9.977700617,536,457,565
shadows,S@ˈ-doˌz,2,0,0,11.43137255,-0.007652498,9.923475017,,,
shadowy,S@ˈ-do-i,3,1,0,1.68627451,-0.351676582,6.483234181,462,,443
shady,Seˈ-di,2,0,0,2.352941176,-0.180625,8.19375,533,408,487
shaft,S@ˈft,1,0,0,7.705882353,-0.01684051,9.831594895,,,
shag,S@ˈg,1,0,0,1.901960784,-0.276437454,7.235625465,,,
shaggy,S@ˈ-gi,2,0,0,1.529411765,-0.427514793,5.724852071,,,
shake,Seˈk,1,0,0,39.62745098,-0.000636807,9.993631932,,,
shaken,Seˈ-k^n,2,0,0,3.31372549,-0.09106824,9.089317601,,,
shaker,Seˈ-kR,2,0,0,1.588235294,-0.396433471,6.035665295,370,472,408
shakes,Seˈks,1,0,0,4.941176471,-0.04095805,9.590419501,,,
shakespeare,Seˈk-spiˌr,2,0,0,11.31372549,-0.007812477,9.921875235,,,
shaking,Seˈ-kIG,2,0,0,12.88235294,-0.006025729,9.939742708,,,
shaky,Seˈ-ki,2,0,0,2.960784314,-0.114073944,8.859260559,,,
shall,S@ˈl,1,0,0,185.1176471,-2.92E-05,9.999708187,558,,237
shallow,S@ˈ-lo,2,0,0,5.901960784,-0.028708292,9.712917076,540,330,451
shalom,S^-loˈm,2,0,1,1.450980392,-0.474981738,5.250182615,,,
shalt,S@ˈlt,1,0,0,3.31372549,-0.09106824,9.089317601,,,
sham,S@ˈm,1,0,0,1.509803922,-0.438691179,5.61308821,,,
shaman,Seˈ-m^n,2,0,0,2.509803922,-0.158752441,8.412475586,,,
shame,Seˈm,1,0,0,41.56862745,-0.00057872,9.994212798,534,287,419
shameful,Seˈm-f^l,2,0,0,1.921568627,-0.270824656,7.291753436,,,
shameless,Seˈm-l^s,2,0,0,1.901960784,-0.276437454,7.235625465,,,
shampoo,S@m-puˈ,2,0,1,4.215686275,-0.056268253,9.437317469,,,
shan,S@ˈn,1,0,0,3.764705882,-0.070556641,9.294433594,,,
shanghai,S@ˈG-hYˈ,2,0,0,4.941176471,-0.04095805,9.590419501,,,
shank,S@ˈGk,1,0,0,1.352941176,-0.5463138,4.536862004,,,
shape,Seˈp,1,0,0,30.23529412,-0.001093885,9.989061152,575,452,471
shaped,Seˈpt,1,0,0,3.549019608,-0.079393181,9.206068191,,,
shapes,Seˈps,1,0,0,1.901960784,-0.276437454,7.235625465,,,
shaping,Seˈ-pIG,2,0,0,1.039215686,-0.925952296,0.740477038,,,
share,SEˈr,1,0,0,69.50980392,-0.00020697,9.997930298,,,
shared,SEˈrd,1,0,0,10.47058824,-0.009121323,9.908786769,,,
shares,SEˈrz,1,0,0,6.352941176,-0.024777092,9.752229081,,,
sharing,SEˈ-rIG,2,0,0,12.21568627,-0.00670138,9.932986198,,,
shark,Saˈrk,1,0,0,14.98039216,-0.004456087,9.955439133,516,611,602
sharks,Saˈrks,1,0,0,7.352941176,-0.018496,9.81504,,,
sharon,S@ˈ-r^n,2,0,0,10.2745098,-0.009472787,9.905272129,,,
sharp,Saˈrp,1,0,0,23.78431373,-0.001767741,9.982322585,572,,495
sharpen,Saˈr-p^n,2,0,0,1.117647059,-0.800554017,1.994459834,,,
sharpened,Saˈr-p^nd,2,0,0,1,-1,0,,,
sharper,Saˈr-pR,2,0,0,1.274509804,-0.615621302,3.843786982,,,
shatter,S@ˈ-tR,2,0,0,1.411764706,-0.501736111,4.982638889,,,
shattered,S@ˈ-tRd,2,0,0,4.196078431,-0.056795353,9.432046467,,,
shave,Seˈv,1,0,0,13.76470588,-0.00527796,9.947220396,,,
shaved,Seˈvd,1,0,0,4.450980392,-0.050476431,9.495235693,,,
shaving,Seˈ-vIG,2,0,0,5.843137255,-0.029289221,9.707107788,,,
shaw,Scˈ,1,0,0,10.03921569,-0.009922028,9.900779724,,,
shawl,Scˈl,1,0,0,1.37254902,-0.530816327,4.691836735,455,606,576
shawn,Scˈn,1,0,0,10.94117647,-0.008353567,9.916464331,,,
shay,Seˈ,1,0,0,1.019607843,-0.961908284,0.38091716,,,
she,Siˈ,1,0,0,3732.882353,-7.18E-08,9.999999282,599,406,474
shea,Seˈ,1,0,0,1.62745098,-0.377558426,6.224415735,,,
shed,SEˈd,1,0,0,10.98039216,-0.008294005,9.917059949,524,611,602
sheep,Siˈp,1,0,0,13.43137255,-0.005543183,9.944568171,507,622,596
sheer,SIˈr,1,0,0,4.568627451,-0.047910258,9.520897419,468,397,440
sheet,Siˈt,1,0,0,11.60784314,-0.00742159,9.925784103,616,608,594
sheets,Siˈts,1,0,0,12.47058824,-0.006430224,9.935697757,,,
sheik,Siˈk,1,0,0,1.509803922,-0.438691179,5.61308821,,,
sheila,Siˈ-l^,2,0,0,8.274509804,-0.014605467,9.853945329,,,
shelf,SEˈlf,1,0,0,6.960784314,-0.020638762,9.793612378,,,
shell,SEˈl,1,0,0,13.21568627,-0.005725594,9.942744059,524,597,581
shelley,SEˈ-li,2,0,0,4,-0.0625,9.375,,,
shelling,SEˈ-lIG,2,0,0,1.450980392,-0.474981738,5.250182615,,,
shells,SEˈlz,1,0,0,5.568627451,-0.032248066,9.677519341,,,
shelly,SEˈ-li,2,0,0,8.215686275,-0.014815363,9.851846367,,,
shelter,SEˈl-tR,2,0,0,11.66666667,-0.007346939,9.926530612,509,,488
sheltered,SEˈl-tRd,2,0,0,1.039215686,-0.925952296,0.740477038,,,
shelters,SEˈl-tRz,2,0,0,1.31372549,-0.579416351,4.205836489,,,
shelves,SEˈlvz,1,0,0,2.745098039,-0.132704082,8.672959184,,,
shenanigans,S^-n@ˈ-nI-g^nz,4,1,1,1.176470588,-0.7225,2.775,,,
shepherd,SEˈ-pRd,2,0,0,7.431372549,-0.018107643,9.818923566,435,598,600
sheriff,SEˈ-r^f,2,0,0,61.07843137,-0.000268055,9.997319448,,,
sheriffs,SEˈ-r^fs,2,0,0,1.156862745,-0.747199081,2.528009193,,,
sherlock,SRˈ-laˌk,2,0,0,5.274509804,-0.035944777,9.640552231,,,
sherry,SEˈ-ri,2,0,0,13.82352941,-0.005233137,9.947668628,,,
shh,S,1,0,0,55.09803922,-0.000329403,9.996705969,,,
shield,Siˈld,1,0,0,8.196078431,-0.014886335,9.85113665,464,576,556
shields,Siˈldz,1,0,0,5.137254902,-0.037891149,9.621088515,,,
shift,SIˈft,1,0,0,22.82352941,-0.001919705,9.980802955,,,
shifted,SIˈf-t^d,2,0,0,1.490196078,-0.450311634,5.496883657,,,
shifting,SIˈf-tIG,2,0,0,1.745098039,-0.32836763,6.716323697,,,
shifts,SIˈfts,1,0,0,5.176470588,-0.037319215,9.626807851,,,
shilling,SIˈ-lIG,2,0,0,1.470588235,-0.4624,5.376,337,522,476
shillings,SIˈ-lIGz,2,0,0,1.529411765,-0.427514793,5.724852071,,,
shimmy,SIˈ-mi,2,0,0,1.156862745,-0.747199081,2.528009193,,,
shin,SIˈn,1,0,0,3.078431373,-0.105521522,8.944784778,,,
shindig,SIˈn-dIg,2,0,0,1.352941176,-0.5463138,4.536862004,,,
shine,SYˈn,1,0,0,20.64705882,-0.00234576,9.976542398,,,
shines,SYˈnz,1,0,0,3.607843137,-0.076825378,9.231746219,,,
shining,SYˈ-nIG,2,0,0,9.823529412,-0.010362509,9.896374915,558,,480
shiny,SYˈ-ni,2,0,0,7.803921569,-0.01642004,9.835799601,541,411,537
ship,SIˈp,1,0,0,98.88235294,-0.000102273,9.998977267,553,615,612
shipment,SIˈp-m^nt,2,0,0,6.31372549,-0.025085838,9.749141623,,,
shipped,SIˈpt,1,0,0,4.196078431,-0.056795353,9.432046467,,,
shipping,SIˈ-pIG,2,0,0,6.31372549,-0.025085838,9.749141623,,,
ships,SIˈps,1,0,0,19.64705882,-0.002590627,9.974093729,,,
shirley,SRˈ-li,2,0,0,16.54901961,-0.003651367,9.963486332,,,
shirt,SRˈt,1,0,0,46.37254902,-0.000465027,9.995349731,612,616,612
shirts,SRˈts,1,0,0,8.705882353,-0.013193937,9.868060628,,,
shit,SIˈt,1,0,0,474.6470588,-4.44E-06,9.999955613,,,
shiver,SIˈ-vR,2,0,0,1.529411765,-0.427514793,5.724852071,517,455,578
shivering,SIˈ-vR-IG,3,1,0,1.607843137,-0.386823319,6.131766805,,,
shock,Saˈk,1,0,0,28.78431373,-0.001206947,9.987930529,560,395,471
shocked,Saˈkt,1,0,0,11.7254902,-0.007273409,9.927265914,,,
shocking,Saˈ-kIG,2,0,0,6.176470588,-0.026213152,9.737868481,,,
shocks,Saˈks,1,0,0,1.078431373,-0.859834711,1.401652893,,,
shoe,Suˈ,1,0,0,30.39215686,-0.001082622,9.989173777,569,600,601
shoelaces,Suˈ-leˌ-s^z,3,1,0,1.058823529,-0.891975309,1.080246914,,,
shoes,Suˈz,1,0,0,74.15686275,-0.000181843,9.998181567,,,
shoo,Suˈ,1,0,0,5.235294118,-0.036485292,9.635147077,,,
shook,SUˈk,1,0,0,5.941176471,-0.028330556,9.716694442,,,
shoot,Suˈt,1,0,0,164.9411765,-3.68E-05,9.999632429,536,445,494
shooter,Suˈ-tR,2,0,0,9.784313725,-0.010445741,9.895542588,,,
shooters,Suˈ-tRz,2,0,0,2,-0.25,7.5,,,
shooting,Suˈ-tIG,2,0,0,56.29411765,-0.000315554,9.996844458,,,
shootout,Suˈt-Wt,2,0,0,1.039215686,-0.925952296,0.740477038,,,
shoots,Suˈts,1,0,0,6.980392157,-0.020522977,9.794770231,,,
shop,Saˈp,1,0,0,53.54901961,-0.000348736,9.996512639,615,549,561
shoplifting,Saˈp-lIˌf-tIG,3,1,0,1.529411765,-0.427514793,5.724852071,,,
shoppers,Saˈ-pRz,2,0,0,1.215686275,-0.676638918,3.233610822,,,
shopping,Saˈ-pIG,2,0,0,30,-0.001111111,9.988888889,,,
shops,Saˈps,1,0,0,4.490196078,-0.049598597,9.504014035,,,
shore,Scˈr,1,0,0,19.8627451,-0.00253467,9.974653298,531,574,624
shores,Scˈrz,1,0,0,2,-0.25,7.5,,,
short,Scˈrt,1,0,0,85.62745098,-0.000136387,9.998636127,586,351,431
shortage,Scˈr-t^J,2,0,0,2.62745098,-0.144854088,8.551459122,554,353,405
shortcut,Scˈrt-k^ˌt,2,0,0,3.941176471,-0.064379595,9.356204054,,,
shorten,Scˈr-t^n,2,0,0,1.019607843,-0.961908284,0.38091716,,,
shorter,Scˈr-tR,2,0,0,5.882352941,-0.0289,9.711,,,
shortest,Scˈr-tIst,2,0,0,1.568627451,-0.40640625,5.9359375,,,
shorthand,Scˈrt-h@ˌnd,2,0,0,1,-1,0,,,
shortly,Scˈrt-li,2,0,0,10.05882353,-0.009883383,9.901166171,,,
shorts,Scˈrts,1,0,0,9.411764706,-0.011289063,9.887109375,,,
shorty,Scˈr-ti,2,0,0,6.843137255,-0.021354504,9.786454955,,,
shot,Saˈt,1,0,0,227.4313725,-1.93E-05,9.99980667,531,467,535
shotgun,Saˈt-g^ˌn,2,0,0,10.03921569,-0.009922028,9.900779724,,,
shots,Saˈts,1,0,0,28.37254902,-0.001242234,9.987577663,,,
should,SUˈd,1,0,0,1061.941176,-8.87E-07,9.999991133,565,249,295
shoulder,Soˈl-dR,2,0,0,26.19607843,-0.001457228,9.985427722,553,589,577
shoulders,Soˈl-dRz,2,0,0,11.76470588,-0.007225,9.92775,,,
shout,SWˈt,1,0,0,16.45098039,-0.003695017,9.963049831,557,471,484
shouted,SWˈ-t^d,2,0,0,2.254901961,-0.196672968,8.033270321,,,
shouting,SWˈ-tIG,2,0,0,14.58823529,-0.004698881,9.953011186,,,
shouts,SWˈts,1,0,0,4.196078431,-0.056795353,9.432046467,,,
shove,S^ˈv,1,0,0,13.21568627,-0.005725594,9.942744059,,,
shoved,S^ˈvd,1,0,0,3.784313725,-0.069827378,9.301726221,,,
shovel,S^ˈ-v^l,2,0,0,6.843137255,-0.021354504,9.786454955,528,581,538
shovels,S^ˈ-v^lz,2,0,0,1.294117647,-0.597107438,4.02892562,,,
shoving,S^ˈ-vIG,2,0,0,2.588235294,-0.14927686,8.507231405,,,
show,Soˈ,1,0,0,488.3529412,-4.19E-06,9.999958069,559,402,424
showdown,Soˈ-dWˌn,2,0,0,1.254901961,-0.635009766,3.649902344,,,
showed,Soˈd,1,0,0,47.54901961,-0.0004423,9.995577001,,,
shower,SWˈ-R,2,0,0,41.11764706,-0.000591485,9.994085153,593,588,615
